pandaid,creationtime,starttime,endtime,computingelement,assignedpriority,currentpriority,jobstatus,jobname,cpuconsumptiontime,computingsite,cpuconversion,job_walltime,job_queuetime,cpu_eff,destinationdblock,destinationse,sourcesite,transfertype,corecount,ninputdatafiles,inputfilebytes,noutputdatafiles,outputfilebytes,piloterrorcode,exeerrorcode,ddmerrorcode,jobdispatchererrorcode,taskbuffererrorcode,pilottiming,files_info
8058159148,64306,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,1,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,16,15810337968,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""802"": 1083511133, ""1041"": 49846160, ""2567"": 318862303, ""2696"": 434762545, ""3680"": 1329097801, ""4017"": 738152253, ""4819"": 1741875050, ""4836"": 2001239499, ""4869"": 1325560498, ""4917"": 554622057, ""5627"": 1826699035, ""6129"": 917262356, ""6189"": 720096622, ""6362"": 1081665646, ""7401"": 370127604, ""7404"": 1316957406}"
4313041564,64448,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,91,102172815913,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""44"": 1920136941, ""69"": 681373071, ""450"": 1794958775, ""475"": 20341653, ""527"": 2283284706, ""528"": 652231284, ""552"": 136487479, ""554"": 1006260656, ""670"": 130692300, ""725"": 1139540456, ""812"": 1161455844, ""873"": 675804964, ""946"": 1866304308, ""1015"": 1443276377, ""1019"": 745014419, ""1100"": 396619469, ""1368"": 1019528705, ""1406"": 808620243, ""1573"": 1967258498, ""1575"": 1602046530, ""1586"": 2205315922, ""1696"": 557730645, ""1820"": 601422238, ""1851"": 1159706216, ""1853"": 495043291, ""1888"": 1310036611, ""1891"": 768826684, ""1911"": 758859251, ""2063"": 117028688, ""2171"": 1993393876, ""2368"": 1478168647, ""2521"": 1335510556, ""2707"": 1525750277, ""2723"": 2252908289, ""2917"": 2254709741, ""2952"": 1907828337, ""3093"": 60504363, ""3116"": 2172585331, ""3285"": 341149615, ""3506"": 1522937149, ""3576"": 2234889548, ""3680"": 1329097801, ""3735"": 864864112, ""3862"": 818222360, ""3995"": 135028259, ""4013"": 186102674, ""4055"": 1114743019, ""4100"": 729967974, ""4111"": 1898188488, ""4128"": 1402341249, ""4141"": 1682761668, ""4159"": 1846301564, ""4184"": 1037637951, ""4205"": 1813012336, ""4238"": 1040836892, ""4429"": 1742479918, ""4431"": 426286015, ""4521"": 621308410, ""4538"": 674252521, ""4632"": 1400838484, ""4639"": 2294287356, ""4650"": 1743410090, ""4809"": 1941946950, ""4958"": 1328455706, ""4981"": 989460589, ""5158"": 2025305304, ""5231"": 85966172, ""5308"": 603116876, ""5564"": 2133452305, ""5569"": 1303838993, ""5602"": 1870966855, ""5652"": 653326107, ""5728"": 529199284, ""5738"": 519233448, ""5745"": 1855293051, ""5902"": 13509760, ""6000"": 762397274, ""6177"": 220036705, ""6331"": 904751641, ""6364"": 1296028807, ""6532"": 1375971141, ""6597"": 1587235758, ""6687"": 673874815, ""6705"": 1160056405, ""6956"": 590888394, ""6975"": 1062927514, ""7052"": 1298603128, ""7069"": 870447952, ""7216"": 85297744, ""7334"": 447635276, ""7369"": 676080865}"
6511230431,64517,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
9468546657,64571,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,9,11752012852,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""125"": 1165469826, ""150"": 2089743058, ""434"": 813034260, ""3222"": 1477742039, ""3635"": 1211226817, ""3821"": 1537089629, ""5316"": 2176205184, ""6666"": 705525649, ""6858"": 575976390}"
3378529753,64610,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,9,7022494677,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""127"": 1204816635, ""650"": 2023859375, ""1140"": 611267003, ""1275"": 510479989, ""1777"": 70426960, ""4186"": 1841504059, ""4570"": 185062530, ""6161"": 120778992, ""7275"": 454299134}"
7991792668,64771,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,21,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,47,53979196778,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""41"": 577124334, ""80"": 1200406147, ""120"": 1559297760, ""161"": 2163549293, ""237"": 2271959911, ""274"": 649739439, ""319"": 2296422362, ""679"": 2240096961, ""763"": 132751412, ""794"": 1927430933, ""796"": 728451485, ""967"": 186343673, ""1019"": 745014419, ""1103"": 306213573, ""1108"": 1924133198, ""1138"": 377625151, ""1293"": 29296680, ""1394"": 8557945, ""1588"": 1219820086, ""1728"": 668506597, ""2017"": 48208518, ""2067"": 439916415, ""2115"": 1066423456, ""2673"": 1927881387, ""2823"": 2273772968, ""3177"": 1190389643, ""3342"": 1949812167, ""3531"": 126959405, ""3701"": 897476364, ""4266"": 756191537, ""4309"": 2212442086, ""4340"": 1746043536, ""4481"": 2197145136, ""4798"": 1267184343, ""5077"": 1065440920, ""5136"": 49657905, ""5227"": 2071600925, ""5281"": 853239544, ""5505"": 675833903, ""5541"": 661783152, ""5735"": 1170954208, ""6647"": 2091635838, ""6803"": 176563489, ""6998"": 1022539006, ""7048"": 2178604718, ""7223"": 1894233437, ""7271"": 754521413}"
8023167200,64801,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,1,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,17,19070342842,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""203"": 1950170138, ""458"": 1853723450, ""1798"": 1144169956, ""2314"": 1865562367, ""2372"": 109192542, ""3498"": 1007823782, ""3813"": 79538943, ""4028"": 733010624, ""4036"": 2253246594, ""4068"": 1082860373, ""4409"": 1104472675, ""4542"": 119829607, ""4754"": 3993089, ""4785"": 151626308, ""5959"": 2000818971, ""6105"": 1777858899, ""6127"": 1832444524}"
8186967133,64903,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
5956426332,65016,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,7,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
9455457753,65020,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,10,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,8,11345244590,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""1996"": 1424401768, ""2727"": 605915527, ""3331"": 576619966, ""4374"": 2128771842, ""4484"": 691967144, ""4530"": 1888643656, ""6072"": 2053612871, ""6207"": 1975311816}"
7874850892,65096,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,46,53845999593,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""125"": 1165469826, ""150"": 2089743058, ""461"": 804219624, ""663"": 1163104285, ""966"": 168631146, ""979"": 725525773, ""1162"": 1625077645, ""1300"": 736938732, ""1339"": 664097394, ""1405"": 994416226, ""1690"": 2289803986, ""2554"": 1937756704, ""3156"": 1500630534, ""3206"": 1654450724, ""3222"": 1477742039, ""3329"": 1322955375, ""3473"": 9267646, ""3542"": 12686378, ""3560"": 1043646839, ""3573"": 1063359678, ""3635"": 1211226817, ""4049"": 2006367954, ""4078"": 703077826, ""4135"": 1344508480, ""4335"": 1739160603, ""4356"": 806784005, ""4397"": 849961900, ""4561"": 1509783650, ""4731"": 971961538, ""4875"": 1291440984, ""5078"": 2273568023, ""5175"": 1681661162, ""5600"": 351306230, ""5788"": 636560581, ""5828"": 721890080, ""5837"": 1372381131, ""5960"": 2262430550, ""5994"": 1641506192, ""5998"": 585026332, ""6018"": 40887423, ""6171"": 2085224961, ""6360"": 1060432738, ""6666"": 705525649, ""6676"": 507969782, ""6743"": 1927867765, ""7348"": 1107963625}"
6882707451,65134,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
6024799191,65154,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,19,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,17,15139096290,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""525"": 1725649003, ""597"": 1629748938, ""1177"": 672851432, ""1399"": 282683724, ""1759"": 1579626052, ""2104"": 1043565060, ""2181"": 384434037, ""2207"": 5587719, ""2452"": 253125534, ""2971"": 1417813821, ""3288"": 728408410, ""4144"": 218297553, ""5498"": 2236712644, ""5689"": 404340592, ""5761"": 1940975208, ""6594"": 452902536, ""6744"": 162374027}"
5455000546,65167,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,8,10561815414,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""348"": 627572946, ""1534"": 1345847723, ""1684"": 2231261804, ""2707"": 1525750277, ""5000"": 526810090, ""5884"": 1927269100, ""5967"": 1009961298, ""6550"": 1367342176}"
7188473476,65308,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,23,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,28,27336072661,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""159"": 1814346662, ""511"": 619533695, ""576"": 1457649253, ""841"": 960053479, ""1423"": 318901221, ""1454"": 2060320143, ""1554"": 1807411463, ""1912"": 63163556, ""2292"": 94808083, ""2304"": 629145002, ""2349"": 2187986356, ""2776"": 730883277, ""2791"": 1243745964, ""3264"": 377788342, ""4160"": 458173724, ""4286"": 2260206997, ""4471"": 432815495, ""4562"": 1299035189, ""4841"": 913608967, ""5217"": 451281162, ""5357"": 111450540, ""5893"": 1918700691, ""6024"": 1203821073, ""6603"": 1246279440, ""6753"": 706118668, ""6775"": 314052294, ""7042"": 1484053574, ""7131"": 170738351}"
9872649613,65330,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
2423354413,65438,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,1,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,77,80569702539,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""12"": 354574537, ""71"": 426823132, ""142"": 2074741507, ""267"": 406249851, ""473"": 107565583, ""495"": 662545358, ""508"": 748523172, ""666"": 1611005380, ""1150"": 1568612304, ""1214"": 764015303, ""1234"": 440494735, ""1330"": 528948660, ""1366"": 2119299355, ""1372"": 974862370, ""1575"": 1602046530, ""1650"": 2064191724, ""1716"": 1824989953, ""1937"": 1955434905, ""2066"": 359197981, ""2314"": 1865562367, ""2335"": 1257835916, ""2395"": 614830337, ""2575"": 810085976, ""2696"": 434762545, ""2832"": 1682160884, ""2836"": 593969230, ""2884"": 1333387426, ""2939"": 989585870, ""2980"": 206086866, ""3154"": 2013054256, ""3238"": 418817308, ""3357"": 1873640789, ""3423"": 504545034, ""3707"": 2275947680, ""3710"": 1261719401, ""3849"": 109248928, ""3883"": 1652649497, ""3897"": 288990758, ""3906"": 708600353, ""4028"": 733010624, ""4055"": 1114743019, ""4071"": 1606841889, ""4090"": 1817653549, ""4221"": 489196134, ""4248"": 918967860, ""4257"": 803221690, ""4321"": 162846614, ""4475"": 1321158511, ""4519"": 129679076, ""4620"": 215695139, ""4686"": 1649363682, ""4699"": 76077279, ""4735"": 944128921, ""4945"": 1010774796, ""4996"": 1834539076, ""4997"": 231614403, ""5043"": 748469199, ""5306"": 1012160281, ""5354"": 1279502977, ""5380"": 2129884602, ""5552"": 1665480913, ""5705"": 2167768823, ""5729"": 1445724598, ""5885"": 598711351, ""6107"": 854376950, ""6119"": 1446235496, ""6127"": 1832444524, ""6299"": 707004121, ""6362"": 1081665646, ""6376"": 266611435, ""6387"": 1525988051, ""6419"": 1363369700, ""6554"": 26313551, ""6941"": 551149784, ""7270"": 1821613266, ""7293"": 1373236484, ""7415"": 122874764}"
2618055454,65588,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
7978908405,65668,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,4,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
1669976935,65699,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,31,32429217159,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""13"": 1788715544, ""243"": 477561349, ""468"": 240052075, ""527"": 2283284706, ""650"": 2023859375, ""1186"": 1647978874, ""1455"": 41685142, ""1469"": 544703995, ""1799"": 1293665928, ""2089"": 635801756, ""2633"": 409505759, ""2671"": 230710409, ""2765"": 1512659969, ""2899"": 2034771656, ""3180"": 1899027387, ""4148"": 58765165, ""4465"": 1311972272, ""4570"": 185062530, ""4852"": 1038712853, ""4971"": 564710634, ""5367"": 79710677, ""5845"": 1205112121, ""6004"": 1263173098, ""6075"": 1712046472, ""6115"": 1987417072, ""6161"": 120778992, ""6790"": 1324294198, ""6806"": 1767959684, ""6872"": 1322189540, ""7102"": 1272269544, ""7343"": 151058383}"
1427722144,65702,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,10,14372591092,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""116"": 862887856, ""1548"": 2146399741, ""3741"": 1493799336, ""3797"": 1279932048, ""4950"": 1824147194, ""6243"": 1789839128, ""6429"": 1756732639, ""6797"": 1243674809, ""7202"": 1248422847, ""7391"": 726755494}"
1137375462,65739,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,27,32748287760,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""5"": 510584293, ""127"": 1204816635, ""427"": 2194339988, ""650"": 2023859375, ""662"": 81341274, ""840"": 790428209, ""849"": 2245387840, ""920"": 1567908575, ""1140"": 611267003, ""1374"": 924561658, ""2057"": 496983771, ""2571"": 1764941399, ""2635"": 385320921, ""3453"": 154924485, ""3673"": 769476887, ""3703"": 766676537, ""4186"": 1841504059, ""4516"": 1667895706, ""4531"": 1284082110, ""5525"": 1815309839, ""6101"": 2189177698, ""6115"": 1987417072, ""6239"": 1034029640, ""6288"": 565698986, ""6426"": 1529371991, ""6547"": 660242522, ""7031"": 1680739287}"
1768743659,66008,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
2853293486,66103,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,10,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
6538102014,66499,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
7186531067,66600,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,52,56678146098,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""61"": 1896279794, ""127"": 1204816635, ""427"": 2194339988, ""662"": 81341274, ""867"": 299834197, ""1204"": 1483590368, ""1335"": 509139192, ""1371"": 98590447, ""1374"": 924561658, ""1455"": 41685142, ""1520"": 345663695, ""1777"": 70426960, ""1799"": 1293665928, ""1800"": 1846178618, ""1914"": 1575610573, ""1955"": 2063334152, ""2023"": 740573099, ""2237"": 54516959, ""2348"": 2261535357, ""2504"": 900720041, ""2633"": 409505759, ""2635"": 385320921, ""2671"": 230710409, ""2736"": 1550826929, ""2765"": 1512659969, ""3180"": 1899027387, ""4486"": 1850260777, ""4531"": 1284082110, ""4570"": 185062530, ""4852"": 1038712853, ""5367"": 79710677, ""5469"": 2015365498, ""5493"": 177810141, ""5532"": 1708154775, ""5662"": 1622486860, ""5676"": 1588969885, ""5695"": 1946720775, ""5907"": 1644559765, ""6074"": 2226710665, ""6075"": 1712046472, ""6101"": 2189177698, ""6277"": 839688252, ""6403"": 98635763, ""6426"": 1529371991, ""6547"": 660242522, ""6704"": 133893844, ""6806"": 1767959684, ""6872"": 1322189540, ""6952"": 236596612, ""7083"": 1072955937, ""7239"": 1428765064, ""7357"": 443559957}"
1162606025,66660,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,13,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,23,24416055519,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""61"": 1896279794, ""527"": 2283284706, ""920"": 1567908575, ""1335"": 509139192, ""1374"": 924561658, ""1385"": 926259766, ""1560"": 1525208537, ""1591"": 947833143, ""2057"": 496983771, ""2348"": 2261535357, ""2765"": 1512659969, ""4810"": 34429636, ""4852"": 1038712853, ""5038"": 1675306994, ""5493"": 177810141, ""5529"": 703857543, ""5821"": 450287651, ""6115"": 1987417072, ""6277"": 839688252, ""6464"": 1099669138, ""6704"": 133893844, ""7102"": 1272269544, ""7343"": 151058383}"
3056582275,66747,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,8,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,26,32039387267,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""207"": 1156819179, ""210"": 229825683, ""451"": 1777873415, ""1238"": 2133385299, ""1517"": 21222192, ""2092"": 1170898087, ""2666"": 935632144, ""2793"": 564280982, ""3619"": 88350845, ""3797"": 1279932048, ""4096"": 2047378937, ""4572"": 1330334986, ""4901"": 1203642146, ""4950"": 1824147194, ""5028"": 2026685095, ""5117"": 2242635666, ""5554"": 368481061, ""5562"": 1001057405, ""5810"": 526959939, ""6111"": 240906839, ""6304"": 1759312180, ""6429"": 1756732639, ""6656"": 1495544268, ""7060"": 1289797952, ""7212"": 1750890179, ""7295"": 1816660907}"
5796278849,66780,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,1,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,0,0,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,
8722076597,66874,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,20,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,32,34348630268,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""66"": 354861429, ""106"": 19699034, ""1318"": 172653160, ""1760"": 358451764, ""1993"": 230971158, ""2297"": 901839816, ""2564"": 944168430, ""3053"": 1593821722, ""3140"": 889587590, ""3551"": 1962063975, ""3571"": 1989631586, ""3786"": 459104148, ""3929"": 2178746136, ""3960"": 991487520, ""3974"": 1547318748, ""4040"": 2140526475, ""4088"": 2212851985, ""4368"": 614924027, ""4474"": 625214358, ""4495"": 2029513429, ""4894"": 39349424, ""5015"": 74772555, ""5376"": 811986835, ""5413"": 651467094, ""5768"": 1975165958, ""5834"": 790835624, ""6414"": 138135497, ""6758"": 2033616123, ""6889"": 1314921115, ""7193"": 1986180561, ""7334"": 447635276, ""7336"": 1867127716}"
6591219231,66972,1/27/2025 3:10,1/27/2025 3:30,,1000,-479,finished,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0/.6491382496,5886,27,1,9672,1167,0.608560794,user.ktakada.data16_13TeV.periodL.AOD_ZMUMU.repro26_v01.4l_20250121_ver0_EXT0.584736381.584736381,,,,8,7,7655491311,1,199164530,0,0,0,0,0,0|5|1181|5|3|8,"{""1339"": 664097394, ""3156"": 1500630534, ""4049"": 2006367954, ""5154"": 877093580, ""5600"": 351306230, ""6068"": 1148031994, ""7348"": 1107963625}"
